"","X","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority","lin_resid"
"11",11,0.365507081296423,"ALBANY ISD",8,3105,-8.1,12.7,17.5,30.5,2.2,5.3,101.6,259.625,0.000366764654071432,4.33511692429647e-05,0.000542692414967484,0,560,0.0191570881226054,0,0,0,522,2.3,15.9,78,0.6,0.4,0.4,2.5,40,1.9,8.4,2.9,46,2.3,83.6,43.7,2.4,4.5,4.8,52.3,13.1,22.9,99321,66649,62825,53347,10.1,11.9,19.9,15.2,24,23.7,0,2.3,97.7,0,0,0,0,69.9,5,10.6,0,726052,1.04,10127.7183908046,15.4,74.7,9.8,0,1501.57088122605,0,11146.7950191571,11492,43.3,6.5,8,0.1,6,0.2,5.8,2.3,1.3,26.7,0,22.1,2.3,19.8,0.197725224262663
"12",12,-0.419769948701891,"ALDINE ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,828.423780487805,1.51794387550016e-07,1.2508192015022e-08,1.95286376184989e-08,0.00914643229554596,72271,0.45140771637122,0.0818561001042753,0.214538954267839,0,67130,22.2,73.4,2.2,0.3,1,0.2,0.8,87.9,38.3,8.8,37.6,32.4,4.4,9128.6,4148.5,1.2,3.1,10.2,45.4,11.2,28.8,104063,83373,71020,61622,80.7,16.2,45.9,9.7,29.3,18,43.3,26.3,25.4,0.7,2.6,0.1,1.5,70.2,7.7,6,7.5,281853,1.436,11342.088514822,50,34.6,15.4,0,3089.65767913005,0,11898.2969313273,9758,39.6,12.7,10.7,1.8,3.2,1.1,0.6,0.8,3,26.5,0.00914643229554596,97.9,74.5,23.4,0.119696208858909
"13",13,2.2868309975012,"ALEDO ISD",1,148222,26.8,8.2,10.4,26.4,2.9,5.9,128.8,735.972222222222,2.30751086285754e-06,3.10698214078716e-07,1.53554790934035e-05,0.000312548835755587,6676,0.0806375996249414,0.00671979996874512,0.052195655571183,0,6399,1.5,15.6,77.8,0.4,0.7,0,4,13.8,2.7,8.3,2.7,25.8,6.6,691.8,385.9,1.5,3.2,11.4,55.8,5.8,22.3,130660,84716,70793,59985,7.3,16.6,25.5,12.9,24.7,15.1,0,3.6,95.5,0,0.3,0,0.6,79.7,8,0.7,1,519664,1.595,11129.9074855446,18.4,76.9,4.7,0,3290.40631348648,0,10917.1079856228,8927,55.1,9.4,3.1,0.7,2.5,0.3,3.2,0.9,0,24.8,0.000312548835755587,22.2,4.5,17.7,1.35747125390663
"14",14,2.50766301122423,"ALICE ISD",4,38891,-4.8,21,29,12.2,4.7,13,69.4,533.597222222222,2.25541480837253e-05,0,0,0,5105,0.770559210526316,0.128700657894737,0.389802631578947,0,4864,0.7,92.4,6.4,0,0.4,0,0.1,82.7,2.8,11.2,2.4,28,3,712.4,294.8,1.5,3.8,10.1,41.4,13.2,30,89535,69717,54902,51284,82.3,16.5,33,12.8,21.7,23.4,0,70.2,28.4,0,0.3,0,1,81.5,4.6,5.3,0.1,226590,1.33,11332.1926398026,54.5,26.1,19.4,0,3809.13671875,0,11226.5209703947,9884,36.1,11.7,13.3,0.3,2.8,0.2,2.5,0.7,2.1,30.3,0,93.6,71.5,22.1,3.41369696718826
"15",15,-0.0544327198121336,"ALIEF ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,1049.48837209302,3.93445920061205e-07,3.63363416018588e-08,8.20711618208592e-08,0.0135597712064663,49209,0.326141207128818,0.0896181621430622,0.207703010092533,0,45281,27.8,56.6,3.4,0.7,10.9,0.2,0.5,83.8,44.6,8.7,45.3,25.3,4.4,6456,3252.9,1.4,2.6,8.4,50.4,10.8,26.4,101685,88236,73302,62630,79.4,13.9,34.2,10.9,30.2,14.4,40.2,27.5,24.3,0.2,5.8,0,2,78,4.7,0,14.3,334055,1.33,11737.6383251253,47.7,37,15.2,0,1700.37276120227,0,12659.3093792098,11150,49.2,11.5,11.3,2.6,2.5,0.2,0.6,0.6,0.5,21.1,0.0135597712064663,96.7,75.7,21,-0.506668048365393
"16",16,3.16272063951908,"ALLEN ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,718.315476190476,2.94599760365467e-07,5.40435247687297e-08,1.16103505711488e-06,0.00169623618942832,22804,0.159721267134278,0.0217301609132169,0.102278457800394,0,21813,12.9,14.3,44.5,0.5,22.3,0.3,5.1,18.9,8.3,11.8,8.3,30.7,14,2526.1,1358,0.6,2.6,14.6,53.8,9.7,18.7,127847,89449,72249,60692,20.7,16.1,26.3,12.1,26.1,12.6,4.5,6.7,83,1,2.6,0.6,1.5,80.5,9.4,2.3,1.6,575985,1.55,12177.0430935681,11.8,83.7,4.5,0,3677.69284371705,0,15194.7560170541,9336,47.3,13.6,3.5,0.5,3,2.6,1.8,4,0,23.6,0.00169623618942832,55.4,16.9,38.5,-0.0415096079017741
"17",17,0.407916859664546,"ALPINE ISD",7,9546,3.4,13.1,19.8,40,2.9,6.7,75.9,342.791666666667,0.000157703863597346,2.3052395108019e-05,0.000146794785428784,0,1086,0.101661779081134,0,0.0860215053763441,0,1023,1,62.8,33,0.3,1.7,0.1,1.2,51.6,8.1,10.6,8.2,25.8,4.1,161.5,82.5,1.5,3.7,4.4,51.1,11,28.3,108626,74537,63564,49476,59.1,12.4,26.7,15.7,30.2,17.6,0,45.8,52.3,0,1.2,0,0.6,80.4,9.1,4.4,0,576061,1.226,13984.2228739003,26.1,60.1,13.8,0,2915.14565004888,0,14582.633431085,13062,35.7,19.8,7,0.4,3.7,0.3,4.8,0.8,0,27.5,0,67.1,47.6,19.5,0.897274281381043
"18",18,-0.770630247349409,"ALTO ISD",6,50412,-0.9,16.5,22.7,17.2,3.8,7.9,72.7,214.208333333333,0.000518357130159243,0,2.30638381765287e-05,0,670,0.176470588235294,0.0286168521462639,0.130365659777424,0,629,21.1,32,39.3,0,0.5,0,7.2,72.7,18.1,13.8,17,31.2,6,98.6,57.6,1,4.6,3.8,58.4,17,15.1,105000,70890,58014,52710,29.3,10.9,26.1,13.6,22.5,20.1,13.8,3.5,79.3,0,0,0,3.5,80.1,9.1,0.4,0.2,208188,1.3,24690.5564387917,65.5,21.3,13.2,0,2824.89030206677,0,12570.5389507154,10155,45.7,7.1,12.3,0.8,3.9,0.2,5.7,0.5,0.8,23.1,0,60.8,20.8,40,-0.40311337856918
"19",19,0.318523173666212,"ALVARADO ISD",1,179927,19.2,11,15.9,18.7,3.2,6.5,103.9,611.625,2.57970845563062e-05,4.42654341972749e-06,1.55349853043746e-05,0.000547045951859956,3952,0.660010940919037,0.106947483588621,0.50246170678337,0,3656,2.7,42.7,51,0.7,0.3,0.1,2.6,63.9,19.8,7.9,19.7,28.9,7.3,460.2,228.5,2.7,3.3,7.7,49.6,19.6,17.2,96009,74834,64296,59764,20.6,16,46.8,9.5,21.3,18.2,2.6,13.6,82.5,0.4,0,0,0.9,71.1,7.9,5.7,6.3,335003,1.461,11377.3233041575,42.7,44.8,12.6,0,4198.81947483589,0,11360.4173960613,9702,41.8,11.9,8.9,0.6,3.2,2.1,2.8,0,0.6,28,0.000547045951859956,49.1,17.5,31.6,0.27078122713811
"20",20,0.74418194950186,"ALVIN ISD",1,372031,18.8,8.6,11.1,30,4.2,8.6,130.7,908.775,5.84143538282266e-07,6.82297269310976e-08,6.04919132727998e-07,0.000557931932304259,28318,0.245192486516645,0.0264459735912219,0.156741677515343,0,26885,21.8,42.1,23.6,0.2,9.6,0.1,2.6,49.2,16.5,11.4,16.5,23.4,6.8,3533.2,1771.4,0.8,2.4,8,50.1,9.2,29.4,131688,89283,72905,60996,46.7,15.2,31.8,10.5,28.9,11.4,18.2,19.5,56.4,0.1,3.2,0,2.6,64.7,8.3,1.9,5.1,237308,1.45,12067.5572996094,53.3,39.5,7.2,0,1434.30838757672,0,14959.8862562767,10512,50.1,11.2,5.8,0.6,2.6,0.9,2.5,0.9,0.6,24.8,0.000557931932304259,76.4,43.6,32.8,-0.397585320047571
"21",21,1.03819024021961,"ALVORD ISD",1,68632,16.1,8.3,11.7,18,3.2,6.5,110,272.083333333333,0.000140601682394256,2.21188565262692e-05,0.000342300905542893,0,781,0.0626702997275204,0,0.050408719346049,0,734,0.1,13.4,84.3,0.7,0,0,1.5,33.9,4,13.8,4,34.9,6.3,116.3,60.2,0.9,3.2,4.8,51.8,13.9,25.5,129778,83487,61776,52822,9.4,12.2,24.9,14.6,22.8,22.3,0,3.3,93.4,0,0,0,3.3,84.9,2.7,3.7,0,469955,1.354,13187.9155313351,38.8,55.6,5.6,0,3325.95504087193,0,12664.2915531335,10906,44.6,7.8,3.5,0.1,5,0.3,3.7,1.1,0.5,33.4,0,15.7,6.6,9.1,0.638862344901254
"22",22,0.386989039796812,"AMARILLO ISD",2,118525,-2.1,20.3,26.1,14.9,2.7,5.5,64.2,597.85,3.52306016970054e-07,4.41462660899481e-08,1.79011140132525e-07,0.000434350955572102,33935,0.327066269545793,0.0800757011665426,0.220091834202035,0,32232,10.5,46.3,34.3,0.4,5.3,0.1,3,68.1,15.5,12.6,15.6,29.6,5.8,4220.8,2223.2,0.7,2.6,10,52.7,11.4,22.8,112424,91861,66335,57403,28.9,14.5,29.1,12.1,16.5,12.8,2.2,15.5,80.2,0.4,0.9,0,0.9,64.8,10.5,8.5,5.3,263063,1.239,11064.0217485728,51.1,35.1,13.9,0,3467.25775626706,0,10958.3257632167,9419,49,12.7,9.4,1.2,2.9,0.2,1.7,1.1,1.5,20.3,0.000434350955572102,65.6,19.9,45.7,0.224196951297733
"23",23,0.270430174486404,"ANAHUAC ISD",1,46571,32.7,8.6,11.9,22.7,4.5,9.5,145.8,444.25,0.000225353859242358,0,2.2426160066915e-05,0,1410,0.197162061239731,0.0231516056758775,0.151605675877521,0,1339,10.8,33.2,49.1,0.1,2,0,4.7,53.9,7.2,10.7,7.2,29.3,4.6,189.9,94.5,3,3.1,6.4,49.7,10.4,27.4,97938,77864,68845,55255,24.1,14.2,28.6,12.2,7.5,30,7.4,7.4,77.8,0,0,0,7.4,79.8,6,3.8,0.8,403949,1.47,13011.3218820015,42.4,46.5,11.1,0,6638.87901418969,0,12176.2628827483,10446,44.5,6.8,5.9,0.5,4.2,0.6,4.9,1.3,2,29.5,0,50.8,22.2,28.6,-0.743140336072286
"24",24,-0.0600897505386412,"ANDERSON-SHIRO CISD",6,29268,10,15.9,20.5,15.7,4,8,80.6,0,0,0,0,0,926,0.128813559322034,0,0.114124293785311,0,885,6.1,16.6,74.7,0.2,0.7,0,1.7,41.7,5,10.5,4.9,37.9,6.6,125.9,68.7,2.4,2.4,6.6,54.6,9.3,24.8,108125,88236,61165,51804,10.2,12.9,30.4,11.4,10.1,14.8,2.9,2.9,94.2,0,0,0,0,82.3,6.6,0,0,657361,1.373,13918.015819209,17.7,75.9,6.4,0,3284.47344632768,0,14600.5672316384,9684,45.5,5.6,5.2,0.4,5.7,0.3,4.8,1.1,0.8,30.7,0,25.3,5.8,19.5,-0.13156339034606
"25",25,0.655018383757146,"ANDREWS ISD",6,18610,25.9,10.2,12.7,12.2,2.3,8.2,117,723.895833333333,1.57955746062212e-05,1.42776154866818e-06,2.09973345165847e-05,0,4632,0.193933823529412,0.0381433823529412,0.122702205882353,0,4352,0.6,68.5,28.4,0.4,0.3,0,1.7,48,13.2,8.5,14.9,23.8,6,546.1,279,1.3,3,6,51.1,13.3,25.3,126420,84903,70330,61737,39.5,15.6,23.3,13.8,25.3,15.1,1.4,24.5,71.5,0.4,0.7,0,1.4,71.2,6.5,4.4,8.9,930152,1.2,11816.1976102941,10.1,83.3,6.6,0,5531.70266544118,0,11687.6629136029,9285,43.7,10.7,10.2,0.6,2.4,0.6,3.9,0.6,0,27.3,0,71.5,28.4,43.1,0.497999419441369
"26",26,0.76367042326591,"ANGLETON ISD",1,372031,18.8,8.6,11.1,30,4.2,8.6,130.7,758.097222222222,1.52094468387379e-05,0,1.16130579478995e-06,0.00220426157237326,7569,0.353710506980162,0.00793534166054372,0.314768552534901,0,6805,10.7,49,35.5,1.4,0.4,0.1,2.9,70.6,14.1,11.7,18.4,33.7,4.4,915.7,422.5,0.9,2.9,9.2,46.1,11.1,29.8,125132,84434,69615,59938,41.1,16.1,41.6,9.9,19.3,13.4,7.8,18.8,71.5,0.2,0.2,0,1.4,76.7,5.3,1.8,8.6,379177,1.455,12011.2944893461,41.1,46.8,12.1,0,2537.43423952976,0,12539.9366642175,9602,44.8,12.3,5.5,0.5,3,1.1,1.9,1.4,0.8,28.7,0.00220426157237326,64.5,28.4,36.1,0.344292519530954
"27",27,0.319471410862695,"ANNA ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,701.645833333333,1.95402950867151e-05,5.01287258581148e-06,2.38079139137079e-05,0.00971383565240221,4113,0.314518246258861,0.0370175899186138,0.192701496455763,0,3809,12.9,32.6,47.8,0.4,1.1,0.1,5.2,49.5,12.8,14,12.9,35.5,4.5,523,257.8,2.1,3.4,10.9,49.3,9.6,24.8,103580,78330,62728,54287,22.4,14.8,40.3,9,23.4,18.8,4.7,7.8,84.1,1.6,0.4,0.4,1.2,74.1,10.3,3.1,0.7,290493,1.67,12165.6736676293,48.8,44,7.2,0,2483.41953268574,0,15848.5668154371,9850,45.2,11.5,3.6,3.8,3.8,0.1,2.8,1.8,0.4,27.1,0.00971383565240221,52.3,16.1,36.2,-0.576965215848122
"28",28,0.857695004805984,"ANSON ISD",3,19663,-2.7,20.4,22,11.7,4.2,7,79.8,248.541666666667,0.000356605751985165,1.43084994700322e-05,0.000100633811189784,0,792,0.100550964187328,0,0.0950413223140496,0,726,1.5,49.3,45,0.1,0.4,0.3,3.3,64.3,2.3,13.2,2.3,33.7,7.7,123.5,71.8,0.8,2.6,4.9,58.2,15.4,18.2,130419,75097,62088,50424,24.3,10.1,37.6,12,13.7,20.3,0,16.7,83.3,0,0,0,0,72.1,8.5,11.6,0,173907,1.384,13449.1349862259,68.5,18.9,12.6,0,3863.9435261708,0,14160.7685950413,11441,42,7.3,10.6,0.1,4.2,0.3,4.5,0.6,0,30.5,0,54.9,16.7,38.2,1.03299980975984
"29",29,-0.468781606611246,"ANTHONY ISD",2,865657,8.1,18.8,26.2,23.3,3.8,8.3,75.9,280.666666666667,0.000386501165366682,0,8.4429866220877e-06,0.029655990510083,900,0.107947805456702,0.0320284697508897,0.0640569395017794,0,843,0.1,96.9,2.1,0,0.1,0,0.7,75.1,25.4,10.6,20.5,21,8.7,136.1,58,2.2,2.2,10.3,42.6,7.2,35.4,116188,87635,69902,56860,87.9,14.5,50,7.3,25.9,25.9,0,81,19,0,0,0,0,87.5,9.5,0.4,0.2,223743,1.212,12634.6488730724,60.1,21.7,18.1,0,3883.92763938316,0,14316.6678529063,12618,40.2,10.5,8.5,0.7,1.9,0.2,3.1,0.6,1.2,33.2,0.029655990510083,97.8,81,16.8,0.0882472214877662
"30",30,0.448268811330886,"APPLE SPRINGS ISD",7,13602,-6.7,17.9,29.8,12.9,4.8,8.1,68.4,98.4375,0.00128030869128295,0.000201306398000464,0.00105484552552243,0,213,0,0,0,0,197,5.1,8.1,85.3,0.5,0,0,1,61.4,0,16.8,0,32.5,9.1,35.4,18.4,3.8,2.8,2.1,52.1,12.6,26.5,70525,82000,50681,50207,11.1,10.7,32.4,13.6,13.5,14.8,5.4,5.4,89.2,0,0,0,0,81.1,11.6,0,0,217723,1.04,12129.7055837563,67.7,23.8,8.6,0,1477.8730964467,0,11822.5329949239,11085,32.9,7.4,8.3,0,6.3,0.3,5.6,0.4,2.2,36.6,0,14.7,10.8,3.9,0.504515454698124
"31",31,-0.636890456306385,"AQUILLA ISD",6,35874,2.2,13.1,18.1,17.4,3.3,6.3,83.1,335.5,0.00158493955216652,0.000249848109959584,0.00111936355871761,0.0029673590504451,350,0.127596439169139,0,0.0771513353115727,0,337,1.5,12.5,84.6,0,0,0,1.5,55.2,4.7,12.5,4.7,28.5,8.3,47.6,27.7,4.2,2.1,1.1,58.3,10.5,23.8,90540,58000,31961,47427,8.4,12.2,35.7,10.3,16,17.5,1.4,3.6,91.3,0,0,0,3.6,86.5,8.4,0,0,246028,1.344,12467.7240356083,62.9,30.3,6.8,0,3945.15430267062,0,12015.2522255193,10809,42.4,6,7.1,0.2,3.4,0.2,4.3,0.9,2.2,33.2,0.0029673590504451,15.5,8.6,6.9,-0.240738844883733
"32",32,0.904578986835047,"ARANSAS COUNTY ISD",2,23830,2.9,18.7,32.1,21.9,4.3,8.5,82.9,746.28125,8.48893356727874e-05,0,0,0,3226,0.462057335581788,0.0354131534569983,0.279595278246206,0,2965,1.4,44.2,48.9,0.4,2.1,0.1,2.9,64.7,4.6,12.1,4.6,30,4.9,447.9,205.1,1.7,2.6,8.9,45.8,11.3,29.7,101532,74895,58265,52566,25.4,14.5,34.5,12.4,21.7,22.2,0.5,16.1,81.5,0.5,0.5,0.5,0.5,81.3,9.4,2.7,2.3,1026180,1.164,13313.2927487352,22.5,62.4,15.2,0,1931.74030354132,0,13543.5170320405,11691,41,10.5,7.3,0.3,2.4,0.3,2.9,0.9,1,33.6,0,51.1,18.6,32.5,0.648441364887835
"33",33,0.480437487107255,"ARANSAS PASS ISD",2,68755,6.1,14.4,20.6,15.6,5.5,10.3,89.5,406.625,0.000156287894889977,0,0,0.00619962802231866,1756,0.368257904525728,0.0557966522008679,0.155610663360198,0,1613,2.5,62.8,31.7,0.2,0.8,0,1.9,71.5,9.1,8.7,9,28.3,4.9,268.1,114.4,2.9,3,7.3,42.7,12.3,31.9,90142,69615,61977,54941,44.1,14.1,23.6,13.2,19.6,15,1.7,24.5,70.3,0.9,0.9,0,1.7,86.5,3.3,1.7,0.4,470568,1.361,12381.9181649101,39.1,44.6,16.3,0,3439.69993800372,0,16922.319900806,11203,37.2,10.7,12.3,0.6,3.3,0.4,3.6,1,1.8,29.2,0.00619962802231866,68.2,29.7,38.5,0.820353327107835
"34",34,1.64961117558879,"ARCHER CITY ISD",3,8560,-5.5,10.3,12.8,23.9,2.8,5.3,99.5,257.4375,0.000474694846113554,7.81237599403184e-05,0.00046874255964191,0,530,0.117529880478088,0,0.0896414342629482,0,502,0.6,13.3,80.7,1,0,0,4.4,50,1.6,12.7,1.6,46,6.2,90.8,47.1,1.1,1.3,5.4,51.9,18.1,22.1,143500,79256,59910,54647,6.8,10.7,18.8,14.9,14.5,10.8,0,2.1,91.8,0,0,0,6.2,77.5,7.6,4.1,0,421437,1.33,14614.9860557769,52.2,41.9,5.9,0,5653.49402390438,0,14221.264940239,11903,42.5,9.7,7.5,0.1,6.8,0.3,5.5,1,0.5,26.3,0,19.3,8.3,11,1.28126797492086
"35",35,2.25745024951994,"ARGYLE ISD",1,906422,36.8,6.5,7.1,45.1,3,6.5,141.9,540.666666666667,5.27071583302093e-06,6.70183735059615e-07,3.93523511930318e-05,0.00347322720694645,3591,0.0356005788712012,0,0.0254703328509407,0,3455,1.7,12.5,79.5,0.5,3.2,0.1,2.5,7.3,2.8,10.2,2.7,20.5,9,417.8,235,1,2.9,6.9,56.3,13.1,19.9,145132,86195,69316,61029,9.7,14.7,24.5,13.3,29.1,10.5,0.4,3.4,94.5,0,0.4,0,1.3,73.1,9.8,0,1.7,582441,1.585,11582.6746743849,11.6,87.3,1.1,0,2294.95311143271,0,19153.1010130246,9455,53.5,7.4,2.5,0.4,1.7,0.5,3.3,1.6,0,29.2,0.00347322720694645,20.5,5.5,15,0.992097429366756
"36",36,2.11400252363935,"ARISTOI CLASSICAL ACADEMY",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,0,0,0,0,0.642259414225941,1012,0.051255230125523,0.0292887029288703,0,1,956,10.4,30.9,52,0.4,2.7,0.1,3.6,22.9,1.8,10,1.8,3.9,0,100.8,63,1.5,4.5,3.9,62.4,6.9,20.8,84037,62012,58119,47007,21.2,15.2,35.6,8.8,29.8,22.2,4.8,8.5,83.6,0,1.6,0,1.6,94.6,4.8,0,0,0,0,9186.09623430962,91.2,5.4,3.4,0,0,1683.46652719665,8010.00836820084,7475,57.8,9.5,5.1,0.4,0.6,0,0,0.7,0,26.1,0.642259414225941,48.1,16.5,31.6,2.0540609840115
"37",37,0.573704948456018,"ARLINGTON ISD",1,2110640,16.7,10.2,13.9,32.3,3.3,7.3,109.5,806.540584415584,1.54400068325405e-07,1.29166183941e-08,6.08638921498689e-08,0.00301078162582208,63909,0.171160412426623,0.0537735690377273,0.0808033236337948,0,59453,25.3,46.9,18.7,0.5,5.8,0.2,2.8,72.1,29,8.4,28.7,30.4,10,8072,4039.6,0.4,2.7,11.6,50,9.4,25.9,124711,84096,70753,58873,49.6,14.7,32.4,11.2,28.4,15.5,16.3,19.6,59.8,0.2,2.1,0,2,67.3,10.1,1.5,10,423219,1.369,11052.6050661867,33,54.2,12.8,0,3255.19718096648,0,11946.6507325114,9567,48,11.4,8,0.9,2.8,3.9,1.4,1,1.9,20.7,0.00301078162582208,81.5,40.2,41.3,0.302048996523875
"38",38,1.18047425646477,"ARP ISD",3,233479,11.3,12.9,17.8,26.4,3.3,6.8,93,292.916666666667,0.000194056190519866,2.8450251126545e-05,0.000150637710255848,0.128668171557562,945,0.206546275395034,0.0191873589164786,0.168171557562077,0,886,13.3,11.3,68.6,0.2,0.3,0,6.2,56.5,2.8,9.4,2.6,36.1,7.1,146.8,78.5,2,2.7,2.8,53.5,15.1,23.8,90532,77471,63749,49592,18.7,11.3,33.2,12.2,13.8,11.3,4.4,6.3,88,0,0,0,1.2,79.6,11.8,1.5,0,402905,1.47,12754.9243792325,42.5,45.6,11.9,0,2533.62979683973,0,12506.874717833,11204,37.6,12.9,8.9,0.1,4.5,0.3,5.2,0.7,1.4,28.6,0.128668171557562,31.3,11.9,19.4,0.913086637955206
"39",39,0.324478905998765,"ATHENS ISD",4,82150,4.6,17.5,30.3,17.3,3.5,6.4,77.9,628.275,4.4862303033078e-05,5.61609192770848e-06,1.37336187950105e-05,0,3364,0.319053708439898,0.0274936061381074,0.256713554987212,0,3128,12.4,48.7,33.3,0.2,0.9,0,4.5,78.4,25.7,13,24.6,36,3.6,416.3,197.1,1.3,3.1,7.3,47.4,15.9,24.9,126399,71560,65723,51474,23.1,15.9,39.7,10.4,22.9,25.7,5,8.8,82.8,0,0,1.5,2,81.3,5.4,5.7,2.9,435080,1.436,11485.077685422,36.3,48.6,15.1,0,3688.82544757033,0,13229.4207161125,9459,36,11,11.8,1.2,4.4,0.2,3.7,1.5,0.8,29.4,0,66.7,17.3,49.4,0.51648329613147
"40",40,1.84172522655275,"ATLANTA ISD",6,28454,-6.6,17.3,23.6,16.4,4.3,7.9,69.5,454.71875,8.39538668147892e-05,7.14800768024777e-06,4.55744195329332e-05,0.00274122807017544,1935,0.116776315789474,0.00712719298245614,0.0915570175438596,0,1824,32.4,8.1,53,0.3,0.8,0.1,5.4,66.2,1.8,12.9,1.8,34.7,8.9,319.6,130.3,1.1,2.5,10,40.8,17.1,28.5,108712,74555,54256,47653,23.2,14,45.3,10.9,14.8,25.5,9.2,1.3,89.5,0,0,0,0,67.2,8.8,6.1,0.8,300760,1.27,11371.9391447368,43.4,35,21.7,0,1643.31688596491,0,11509.274122807,11085,32.1,16.3,14.2,0.2,3.8,0.2,4.5,0.9,1.7,26.1,0.00274122807017544,47.1,10.5,36.6,2.30719616631638
"41",41,1.58181169551764,"AUBREY ISD",1,906422,36.8,6.5,7.1,45.1,3,6.5,141.9,641.71875,2.49413996545806e-05,5.55970730328397e-06,6.56813610058561e-05,0.00464576074332172,2742,0.159504452187379,0.00696864111498258,0.124661246612466,0,2583,8.2,18.9,68.2,0.6,0.7,0.1,3.3,30,4.1,9.8,3.9,31,5.8,268.7,158.3,1.1,5.3,5.5,58.9,13.4,15.8,139115,73785,65279,54552,10.2,16.3,25,11.6,21.6,11.5,1.3,6.3,89.9,0.6,0.6,0.6,0.6,83.8,7,0.7,1.6,385476,1.59,11117.7696476965,38.2,57.8,4,0,3882.95160665892,0,16315.9678668215,9117,53.1,8.6,5,1.1,3.4,0.3,4.1,0.9,0,23.6,0.00464576074332172,31.8,10,21.8,0.870142662045643
"42",42,-1.04486131195759,"AUSTIN ACHIEVE PUBLIC SCHOOLS",1,1290188,26,10.8,13.6,50,2.6,6.3,126,0,0,0,0,0.0465489566613162,2013,0,0,0,1,1869,6.4,90.2,2.5,0.1,0.2,0,0.6,92.3,63.6,9.7,51.7,10.4,0,228.8,120.8,0.2,5.3,18.6,52.8,16.4,6.7,150000,80581,55740,54916,51.1,15.5,87.2,2.9,14.5,29.5,15.1,21.5,57.5,1.7,4.1,0,0,92.1,7.9,0,0,0,0,11172.0936329588,73.1,10.8,16.2,0,0,2622.70037453184,9738.69288389513,10437,37.1,9,10.7,4.1,0,0,1,0.8,0,37.3,0.0465489566613162,97.5,42.4,55.1,-0.912610835754422
"43",43,1.63960814804463,"AUSTIN ISD",1,1290188,26,10.8,13.6,50,2.6,6.3,126,676.149688149688,6.5366685924287e-08,1.29598685340948e-09,3.7114555428793e-08,0.00107782650709879,85844,0.10248023984737,0.0338214524641344,0.0346391139522783,0,80718,6.9,55.3,29.8,0.1,4.3,0.1,3.4,53,28.2,12.8,31,29.7,10.9,11004.5,5477.3,0.4,2.9,9.3,49.8,9.3,28.3,140938,85796,65508,54707,56.1,14.7,42,10,19.1,17.5,5.7,32.9,57,0.3,2.6,0.1,1.4,54,13.8,0.9,17.1,1382466,1.192,12400.018558438,6.8,78.6,14.6,0,3350.88249213311,0,13904.6147079957,10855,38.8,16.9,9.9,1.6,1.8,0.4,1.6,0.6,2.8,25.5,0.00107782650709879,70.1,43,27.1,0.804233119634874
